date,timestamp_utc,brk_a_close,brk_a_adj_close,rop_close,rop_adj_close,brk_a_total_growth_of_1,rop_total_growth_of_1,brk_a_price_growth_of_1,rop_price_growth_of_1,brk_a_total_return_pct,rop_total_return_pct,brk_a_price_return_pct,rop_price_return_pct,spy_close,spy_adj_close,spy_total_growth_of_1,spy_price_growth_of_1,spy_total_return_pct,spy_price_return_pct,acwi_close,acwi_adj_close,acwi_total_growth_of_1,acwi_price_growth_of_1,acwi_total_return_pct,acwi_price_return_pct
1992-03-12,700410600,8775.0,8775.0,2.4375,1.9470065832138062,1.0086206896551724,1.1908393590410917,1.0086206896551724,1.1908396946564885,0.8620689655172376,19.083935904109172,0.8620689655172376,19.083969465648853,,,,,,,,,,,,
1992-03-13,700497000,8850.0,8850.0,2.53125,2.02189302444458,1.0172413793103448,1.2366418347209236,1.0172413793103448,1.2366412213740459,1.724137931034475,23.66418347209236,1.724137931034475,23.664122137404586,,,,,,,,,,,,
1992-03-16,700756200,8850.0,8850.0,2.5625,2.04685378074646,1.0172413793103448,1.2519084759803731,1.0172413793103448,1.251908396946565,1.724137931034475,25.190847598037315,1.724137931034475,25.190839694656496,,,,,,,,,,,,
1992-03-17,700842600,8875.0,8875.0,2.46875,1.971968412399292,1.0201149425287357,1.2061066565037797,1.0201149425287357,1.2061068702290076,2.011494252873569,20.610665650377967,2.011494252873569,20.610687022900763,,,,,,,,,,,,
1992-03-18,700929000,8900.0,8900.0,2.46875,1.971968412399292,1.0229885057471264,1.2061066565037797,1.0229885057471264,1.2061068702290076,2.298850574712641,20.610665650377967,2.298850574712641,20.610687022900763,,,,,,,,,,,,
1992-03-19,701015400,8900.0,8900.0,2.4375,1.9470065832138062,1.0229885057471264,1.1908393590410917,1.0229885057471264,1.1908396946564885,2.298850574712641,19.083935904109172,2.298850574712641,19.083969465648853,,,,,,,,,,,,
1992-03-20,701101800,8925.0,8925.0,2.53125,2.02189302444458,1.0258620689655173,1.2366418347209236,1.0258620689655173,1.2366412213740459,2.586206896551735,23.66418347209236,2.586206896551735,23.664122137404586,,,,,,,,,,,,
1992-03-23,701361000,8900.0,8900.0,2.484375,1.9844492673873901,1.0229885057471264,1.2137402687793883,1.0229885057471264,1.213740458015267,2.298850574712641,21.374026877938835,2.298850574712641,21.37404580152671,,,,,,,,,,,,
1992-03-24,701447400,8925.0,8925.0,2.4375,1.9470065832138062,1.0258620689655173,1.1908393590410917,1.0258620689655173,1.1908396946564885,2.586206896551735,19.083935904109172,2.586206896551735,19.083969465648853,,,,,,,,,,,,
1992-03-25,701533800,8950.0,8950.0,2.46875,1.971968412399292,1.028735632183908,1.2061066565037797,1.028735632183908,1.2061068702290076,2.8735632183908066,20.610665650377967,2.8735632183908066,20.610687022900763,,,,,,,,,,,,
1992-03-26,701620200,9000.0,9000.0,2.40625,1.9220460653305054,1.0344827586206897,1.1755728636045841,1.0344827586206897,1.1755725190839694,3.4482758620689724,17.557286360458413,3.4482758620689724,17.557251908396942,,,,,,,,,,,,
1992-03-27,701706600,8950.0,8950.0,2.5,1.99692964553833,1.028735632183908,1.2213735894091131,1.028735632183908,1.2213740458015268,2.8735632183908066,22.137358940911312,2.8735632183908066,22.137404580152676,,,,,,,,,,,,
1992-03-30,701965800,8975.0,8975.0,2.46875,1.971968412399292,1.0316091954022988,1.2061066565037797,1.0316091954022988,1.2061068702290076,3.1609195402298784,20.610665650377967,3.1609195402298784,20.610687022900763,,,,,,,,,,,,
1992-03-31,702052200,8950.0,8950.0,2.5,1.99692964553833,1.028735632183908,1.2213735894091131,1.028735632183908,1.2213740458015268,2.8735632183908066,22.137358940911312,2.8735632183908066,22.137404580152676,,,,,,,,,,,,
1992-04-01,702138600,8950.0,8950.0,2.4375,1.9470065832138062,1.028735632183908,1.1908393590410917,1.028735632183908,1.1908396946564885,2.8735632183908066,19.083935904109172,2.8735632183908066,19.083969465648853,,,,,,,,,,,,
1992-04-02,702225000,8925.0,8925.0,2.46875,1.971968412399292,1.0258620689655173,1.2061066565037797,1.0258620689655173,1.2061068702290076,2.586206896551735,20.610665650377967,2.586206896551735,20.610687022900763,,,,,,,,,,,,
1992-04-03,702311400,8900.0,8900.0,2.46875,1.971968412399292,1.0229885057471264,1.2061066565037797,1.0229885057471264,1.2061068702290076,2.298850574712641,20.610665650377967,2.298850574712641,20.610687022900763,,,,,,,,,,,,
1992-04-06,702567000,8950.0,8950.0,2.4375,1.9470065832138062,1.028735632183908,1.1908393590410917,1.028735632183908,1.1908396946564885,2.8735632183908066,19.083935904109172,2.8735632183908066,19.083969465648853,,,,,,,,,,,,
1992-04-07,702653400,8925.0,8925.0,2.5,1.99692964553833,1.0258620689655173,1.2213735894091131,1.0258620689655173,1.2213740458015268,2.586206896551735,22.137358940911312,2.586206896551735,22.137404580152676,,,,,,,,,,,,
1992-04-08,702739800,8875.0,8875.0,2.5,1.99692964553833,1.0201149425287357,1.2213735894091131,1.0201149425287357,1.2213740458015268,2.011494252873569,22.137358940911312,2.011494252873569,22.137404580152676,,,,,,,,,,,,
1992-04-09,702826200,8875.0,8875.0,2.46875,1.971968412399292,1.0201149425287357,1.2061066565037797,1.0201149425287357,1.2061068702290076,2.011494252873569,20.610665650377967,2.011494252873569,20.610687022900763,,,,,,,,,,,,
1992-04-10,702912600,8850.0,8850.0,2.46875,1.971968412399292,1.0172413793103448,1.2061066565037797,1.0172413793103448,1.2061068702290076,1.724137931034475,20.610665650377967,1.724137931034475,20.610687022900763,,,,,,,,,,,,
1992-04-13,703171800,8860.0,8860.0,2.46875,1.971968412399292,1.0183908045977013,1.2061066565037797,1.0183908045977013,1.2061068702290076,1.839080459770126,20.610665650377967,1.839080459770126,20.610687022900763,,,,,,,,,,,,
1992-04-14,703258200,8925.0,8925.0,2.46875,1.971968412399292,1.0258620689655173,1.2061066565037797,1.0258620689655173,1.2061068702290076,2.586206896551735,20.610665650377967,2.586206896551735,20.610687022900763,,,,,,,,,,,,
1992-04-15,703344600,8975.0,8975.0,2.4375,1.9470065832138062,1.0316091954022988,1.1908393590410917,1.0316091954022988,1.1908396946564885,3.1609195402298784,19.083935904109172,3.1609195402298784,19.083969465648853,,,,,,,,,,,,
1992-04-16,703431000,9025.0,9025.0,2.4375,1.9470065832138062,1.0373563218390804,1.1908393590410917,1.0373563218390804,1.1908396946564885,3.735632183908044,19.083935904109172,3.735632183908044,19.083969465648853,,,,,,,,,,,,
1992-04-20,703776600,9000.0,9000.0,2.375,1.9009841680526733,1.0344827586206897,1.1626908649145116,1.0344827586206897,1.1603053435114503,3.4482758620689724,16.269086491451155,3.4482758620689724,16.030534351145032,,,,,,,,,,,,
1992-04-21,703863000,8975.0,8975.0,2.375,1.9009841680526733,1.0316091954022988,1.1626908649145116,1.0316091954022988,1.1603053435114503,3.1609195402298784,16.269086491451155,3.1609195402298784,16.030534351145032,,,,,,,,,,,,
1992-04-22,703949400,8950.0,8950.0,2.46875,1.9760209321975708,1.028735632183908,1.2085852819592304,1.028735632183908,1.2061068702290076,2.8735632183908066,20.858528195923043,2.8735632183908066,20.610687022900763,,,,,,,,,,,,
1992-04-23,704035800,9000.0,9000.0,2.375,1.9009841680526733,1.0344827586206897,1.1626908649145116,1.0344827586206897,1.1603053435114503,3.4482758620689724,16.269086491451155,3.4482758620689724,16.030534351145032,,,,,,,,,,,,
1992-04-24,704122200,9025.0,9025.0,2.40625,1.9259964227676392,1.0373563218390804,1.1779890039294179,1.0373563218390804,1.1755725190839694,3.735632183908044,17.798900392941785,3.735632183908044,17.557251908396942,,,,,,,,,,,,
1992-04-27,704381400,9000.0,9000.0,2.34375,1.8759701251983643,1.0344827586206897,1.147391632227541,1.0344827586206897,1.1450381679389312,3.4482758620689724,14.739163222754105,3.4482758620689724,14.50381679389312,,,,,,,,,,,,
1992-04-28,704467800,9000.0,9000.0,2.25,1.8009309768676758,1.0344827586206897,1.101495756953403,1.0344827586206897,1.099236641221374,3.4482758620689724,10.149575695340296,3.4482758620689724,9.92366412213741,,,,,,,,,,,,
1992-04-29,704554200,9200.0,9200.0,2.28125,1.8259443044662476,1.0574712643678161,1.1167945521715479,1.0574712643678161,1.1145038167938932,5.747126436781613,11.67945521715479,5.747126436781613,11.45038167938932,,,,,,,,,,,,
1992-04-30,704640600,9125.0,9125.0,2.25,1.8009309768676758,1.0488505747126438,1.101495756953403,1.0488505747126438,1.099236641221374,4.885057471264376,10.149575695340296,4.885057471264376,9.92366412213741,,,,,,,,,,,,
1992-05-01,704727000,9025.0,9025.0,2.3125,1.850956916809082,1.0373563218390804,1.132092909920867,1.0373563218390804,1.1297709923664123,3.735632183908044,13.209290992086697,3.735632183908044,12.977099236641232,,,,,,,,,,,,
1992-05-04,704986200,9100.0,9100.0,2.3125,1.850956916809082,1.0459770114942528,1.132092909920867,1.0459770114942528,1.1297709923664123,4.597701149425282,13.209290992086697,4.597701149425282,12.977099236641232,,,,,,,,,,,,
1992-05-05,705072600,9050.0,9050.0,2.25,1.8009309768676758,1.0402298850574712,1.101495756953403,1.0402298850574712,1.099236641221374,4.022988505747116,10.149575695340296,4.022988505747116,9.92366412213741,,,,,,,,,,,,
1992-05-06,705159000,9025.0,9025.0,2.1875,1.7509055137634277,1.0373563218390804,1.0708988956318228,1.0373563218390804,1.0687022900763359,3.735632183908044,7.089889563182283,3.735632183908044,6.870229007633588,,,,,,,,,,,,
1992-05-07,705245400,9000.0,9000.0,2.125,1.7008798122406006,1.0344827586206897,1.0403018884873005,1.0344827586206897,1.0381679389312977,3.4482758620689724,4.030188848730054,3.4482758620689724,3.8167938931297662,,,,,,,,,,,,
1992-05-08,705331800,9050.0,9050.0,2.15625,1.7258925437927246,1.0402298850574712,1.0556003191480907,1.0402298850574712,1.0534351145038168,4.022988505747116,5.5600319148090716,4.022988505747116,5.343511450381677,,,,,,,,,,,,
1992-05-11,705591000,9050.0,9050.0,2.25,1.8009309768676758,1.0402298850574712,1.101495756953403,1.0402298850574712,1.099236641221374,4.022988505747116,10.149575695340296,4.022988505747116,9.92366412213741,,,,,,,,,,,,
1992-05-12,705677400,9060.0,9060.0,2.21875,1.7759184837341309,1.0413793103448277,1.0861974721155547,1.0413793103448277,1.083969465648855,4.137931034482767,8.619747211555474,4.137931034482767,8.3969465648855,,,,,,,,,,,,
1992-05-13,705763800,9100.0,9100.0,2.234375,1.7884249687194824,1.0459770114942528,1.0938467603574207,1.0459770114942528,1.0916030534351144,4.597701149425282,9.384676035742068,4.597701149425282,9.160305343511443,,,,,,,,,,,,
1992-05-14,705850200,9100.0,9100.0,2.21875,1.7759184837341309,1.0459770114942528,1.0861974721155547,1.0459770114942528,1.083969465648855,4.597701149425282,8.619747211555474,4.597701149425282,8.3969465648855,,,,,,,,,,,,
1992-05-15,705936600,9075.0,9075.0,2.21875,1.7759184837341309,1.043103448275862,1.0861974721155547,1.043103448275862,1.083969465648855,4.31034482758621,8.619747211555474,4.31034482758621,8.3969465648855,,,,,,,,,,,,
1992-05-18,706195800,9125.0,9125.0,2.21875,1.7759184837341309,1.0488505747126438,1.0861974721155547,1.0488505747126438,1.083969465648855,4.885057471264376,8.619747211555474,4.885057471264376,8.3969465648855,,,,,,,,,,,,
1992-05-19,706282200,9100.0,9100.0,2.21875,1.7759184837341309,1.0459770114942528,1.0861974721155547,1.0459770114942528,1.083969465648855,4.597701149425282,8.619747211555474,4.597701149425282,8.3969465648855,,,,,,,,,,,,
1992-05-20,706368600,9100.0,9100.0,2.15625,1.7258925437927246,1.0459770114942528,1.0556003191480907,1.0459770114942528,1.0534351145038168,4.597701149425282,5.5600319148090716,4.597701149425282,5.343511450381677,,,,,,,,,,,,
1992-05-21,706455000,9100.0,9100.0,2.09375,1.6758664846420288,1.0459770114942528,1.0250030932691556,1.0459770114942528,1.0229007633587786,4.597701149425282,2.500309326915562,4.597701149425282,2.2900763358778553,,,,,,,,,,,,
1992-05-22,706541400,9100.0,9100.0,2.0625,1.6508541107177734,1.0459770114942528,1.0097048813427785,1.0459770114942528,1.0076335877862594,4.597701149425282,0.9704881342778471,4.597701149425282,0.7633587786259444,,,,,,,,,,,,
1992-05-26,706887000,9075.0,9075.0,1.921875,1.5382959842681885,1.043103448275862,0.9408614329889263,1.043103448275862,0.9389312977099237,4.31034482758621,-5.913856701107367,4.31034482758621,-6.106870229007633,,,,,,,,,,,,
1992-05-27,706973400,9075.0,9075.0,1.96875,1.575815200805664,1.043103448275862,0.9638091518915823,1.043103448275862,0.9618320610687023,4.31034482758621,-3.619084810841766,4.31034482758621,-3.8167938931297662,,,,,,,,,,,,
1992-05-28,707059800,9100.0,9100.0,1.890625,1.5132827758789062,1.0459770114942528,0.9255627106822523,1.0459770114942528,0.9236641221374046,4.597701149425282,-7.443728931774773,4.597701149425282,-7.633587786259543,,,,,,,,,,,,
1992-05-29,707146200,9100.0,9100.0,1.875,1.5007761716842651,1.0459770114942528,0.9179133495289153,1.0459770114942528,0.916030534351145,4.597701149425282,-8.208665047108465,4.597701149425282,-8.3969465648855,,,,,,,,,,,,
1992-06-01,707405400,9080.0,9080.0,1.875,1.5007761716842651,1.0436781609195402,0.9179133495289153,1.0436781609195402,0.916030534351145,4.367816091954024,-8.208665047108465,4.367816091954024,-8.3969465648855,,,,,,,,,,,,
1992-06-02,707491800,9100.0,9100.0,1.859375,1.4882700443267822,1.0459770114942528,0.9102642800214622,1.0459770114942528,0.9083969465648855,4.597701149425282,-8.97357199785378,4.597701149425282,-9.160305343511455,,,,,,,,,,,,
1992-06-03,707578200,9100.0,9100.0,1.8125,1.4507498741149902,1.0459770114942528,0.8873159778270384,1.0459770114942528,0.8854961832061069,4.597701149425282,-11.268402217296158,4.597701149425282,-11.45038167938931,,,,,,,,,,,,
1992-06-04,707664600,9100.0,9100.0,1.875,1.5007761716842651,1.0459770114942528,0.9179133495289153,1.0459770114942528,0.916030534351145,4.597701149425282,-8.208665047108465,4.597701149425282,-8.3969465648855,,,,,,,,,,,,
1992-06-05,707751000,9100.0,9100.0,1.875,1.5007761716842651,1.0459770114942528,0.9179133495289153,1.0459770114942528,0.916030534351145,4.597701149425282,-8.208665047108465,4.597701149425282,-8.3969465648855,,,,,,,,,,,,
1992-06-08,708010200,9100.0,9100.0,1.90625,1.5257893800735474,1.0459770114942528,0.9332120718355893,1.0459770114942528,0.9312977099236641,4.597701149425282,-6.678792816441071,4.597701149425282,-6.870229007633588,,,,,,,,,,,,
1992-06-09,708096600,9125.0,9125.0,1.828125,1.4632569551467896,1.0488505747126438,0.8949656306262592,1.0488505747126438,0.8931297709923665,4.885057471264376,-10.503436937374078,4.885057471264376,-10.687022900763354,,,,,,,,,,,,
1992-06-10,708183000,9125.0,9125.0,1.8125,1.4507498741149902,1.0488505747126438,0.8873159778270384,1.0488505747126438,0.8854961832061069,4.885057471264376,-11.268402217296158,4.885057471264376,-11.45038167938931,,,,,,,,,,,,
1992-06-11,708269400,9115.0,9115.0,1.875,1.5007761716842651,1.0477011494252872,0.9179133495289153,1.0477011494252872,0.916030534351145,4.770114942528725,-8.208665047108465,4.770114942528725,-8.3969465648855,,,,,,,,,,,,
1992-06-12,708355800,9110.0,9110.0,1.8125,1.4507498741149902,1.047126436781609,0.8873159778270384,1.047126436781609,0.8854961832061069,4.7126436781609105,-11.268402217296158,4.7126436781609105,-11.45038167938931,,,,,,,,,,,,
1992-06-15,708615000,9150.0,9150.0,1.75,1.4007244110107422,1.0517241379310345,0.8567191165054582,1.0517241379310345,0.8549618320610687,5.1724137931034475,-14.328088349454182,5.1724137931034475,-14.503816793893131,,,,,,,,,,,,
1992-06-16,708701400,9050.0,9050.0,1.78125,1.4257380962371826,1.0402298850574712,0.872018130458016,1.0402298850574712,0.8702290076335878,4.022988505747116,-12.798186954198398,4.022988505747116,-12.977099236641221,,,,,,,,,,,,
1992-06-17,708787800,9025.0,9025.0,1.734375,1.3882184028625488,1.0373563218390804,0.849070119909476,1.0373563218390804,0.8473282442748091,3.735632183908044,-15.0929880090524,3.735632183908044,-15.267175572519086,,,,,,,,,,,,
1992-06-18,708874200,8875.0,8875.0,1.6875,1.350698471069336,1.0201149425287357,0.8261219635379942,1.0201149425287357,0.8244274809160306,2.011494252873569,-17.387803646200584,2.011494252873569,-17.557251908396942,,,,,,,,,,,,
1992-06-19,708960600,8950.0,8950.0,1.75,1.4007244110107422,1.028735632183908,0.8567191165054582,1.028735632183908,0.8549618320610687,2.8735632183908066,-14.328088349454182,2.8735632183908066,-14.503816793893131,,,,,,,,,,,,
1992-06-22,709219800,8925.0,8925.0,1.6875,1.350698471069336,1.0258620689655173,0.8261219635379942,1.0258620689655173,0.8244274809160306,2.586206896551735,-17.387803646200584,2.586206896551735,-17.557251908396942,,,,,,,,,,,,
1992-06-23,709306200,8950.0,8950.0,1.71875,1.379799485206604,1.028735632183908,0.8439208930955243,1.028735632183908,0.8396946564885496,2.8735632183908066,-15.607910690447568,2.8735632183908066,-16.030534351145043,,,,,,,,,,,,
1992-06-24,709392600,8950.0,8950.0,1.671875,1.3421688079833984,1.028735632183908,0.820905001967516,1.028735632183908,0.816793893129771,2.8735632183908066,-17.909499803248398,2.8735632183908066,-18.3206106870229,,,,,,,,,,,,
1992-06-25,709479000,9000.0,9000.0,1.625,1.304538369178772,1.0344827586206897,0.7978892566624497,1.0344827586206897,0.7938931297709924,3.4482758620689724,-20.21107433375503,3.4482758620689724,-20.610687022900763,,,,,,,,,,,,
1992-06-26,709565400,8975.0,8975.0,1.5625,1.2543631792068481,1.0316091954022988,0.7672008185333377,1.0316091954022988,0.7633587786259542,3.1609195402298784,-23.279918146666233,3.1609195402298784,-23.664122137404576,,,,,,,,,,,,
1992-06-29,709824600,9275.0,9275.0,1.59375,1.2794502973556519,1.0660919540229885,0.7825447459520098,1.0660919540229885,0.7786259541984732,6.609195402298851,-21.745525404799015,6.609195402298851,-22.137404580152676,,,,,,,,,,,,
1992-06-30,709911000,9225.0,9225.0,1.578125,1.2669070959091187,1.0603448275862069,0.7748730009770867,1.0603448275862069,0.7709923664122137,6.034482758620685,-22.512699902291335,6.034482758620685,-22.90076335877863,,,,,,,,,,,,
1992-07-01,709997400,9300.0,9300.0,1.59375,1.2794502973556519,1.0689655172413792,0.7825447459520098,1.0689655172413792,0.7786259541984732,6.896551724137923,-21.745525404799015,6.896551724137923,-22.137404580152676,,,,,,,,,,,,
1992-07-02,710083800,9350.0,9350.0,1.625,1.304538369178772,1.0747126436781609,0.7978892566624497,1.0747126436781609,0.7938931297709924,7.471264367816088,-20.21107433375503,7.471264367816088,-20.610687022900763,,,,,,,,,,,,
1992-07-06,710429400,9400.0,9400.0,1.625,1.304538369178772,1.0804597701149425,0.7978892566624497,1.0804597701149425,0.7938931297709924,8.045977011494255,-20.21107433375503,8.045977011494255,-20.610687022900763,,,,,,,,,,,,
1992-07-07,710515800,9350.0,9350.0,1.5625,1.2543631792068481,1.0747126436781609,0.7672008185333377,1.0747126436781609,0.7633587786259542,7.471264367816088,-23.279918146666233,7.471264367816088,-23.664122137404576,,,,,,,,,,,,
1992-07-08,710602200,9290.0,9290.0,1.515625,1.216732144355774,1.067816091954023,0.7441847086709165,1.067816091954023,0.7404580152671756,6.781609195402294,-25.581529132908354,6.781609195402294,-25.954198473282442,,,,,,,,,,,,
1992-07-09,710688600,9350.0,9350.0,1.53125,1.2292758226394653,1.0747126436781609,0.7518567452917235,1.0747126436781609,0.7480916030534351,7.471264367816088,-24.814325470827647,7.471264367816088,-25.190839694656486,,,,,,,,,,,,
1992-07-10,710775000,9350.0,9350.0,1.640625,1.3170814514160156,1.0747126436781609,0.8055609287259019,1.0747126436781609,0.8015267175572519,7.471264367816088,-19.44390712740981,7.471264367816088,-19.84732824427481,,,,,,,,,,,,
1992-07-13,711034200,9425.0,9425.0,1.578125,1.2669070959091187,1.0833333333333333,0.7748730009770867,1.0833333333333333,0.7709923664122137,8.333333333333325,-22.512699902291335,8.333333333333325,-22.90076335877863,,,,,,,,,,,,
1992-07-14,711120600,9425.0,9425.0,1.5625,1.2543631792068481,1.0833333333333333,0.7672008185333377,1.0833333333333333,0.7633587786259542,8.333333333333325,-23.279918146666233,8.333333333333325,-23.664122137404576,,,,,,,,,,,,
1992-07-15,711207000,9250.0,9250.0,1.640625,1.3170814514160156,1.0632183908045978,0.8055609287259019,1.0632183908045978,0.8015267175572519,6.321839080459779,-19.44390712740981,6.321839080459779,-19.84732824427481,,,,,,,,,,,,
1992-07-16,711293400,9200.0,9200.0,1.578125,1.2669070959091187,1.0574712643678161,0.7748730009770867,1.0574712643678161,0.7709923664122137,5.747126436781613,-22.512699902291335,5.747126436781613,-22.90076335877863,,,,,,,,,,,,
1992-07-17,711379800,9150.0,9150.0,1.484375,1.1916452646255493,1.0517241379310345,0.7288409270751862,1.0517241379310345,0.7251908396946565,5.1724137931034475,-27.115907292481378,5.1724137931034475,-27.480916030534353,,,,,,,,,,,,
1992-07-20,711639000,9125.0,9125.0,1.5,1.2041891813278198,1.0488505747126438,0.7365131095189352,1.0488505747126438,0.732824427480916,4.885057471264376,-26.34868904810648,4.885057471264376,-26.717557251908396,,,,,,,,,,,,
1992-07-21,711725400,9125.0,9125.0,1.53125,1.2292758226394653,1.0488505747126438,0.7518567452917235,1.0488505747126438,0.7480916030534351,4.885057471264376,-24.814325470827647,4.885057471264376,-25.190839694656486,,,,,,,,,,,,
1992-07-22,711811800,9100.0,9100.0,1.4375,1.1540143489837646,1.0459770114942528,0.705824890124236,1.0459770114942528,0.7022900763358778,4.597701149425282,-29.4175109875764,4.597701149425282,-29.77099236641222,,,,,,,,,,,,
1992-07-23,711898200,9100.0,9100.0,1.53125,1.2292758226394653,1.0459770114942528,0.7518567452917235,1.0459770114942528,0.7480916030534351,4.597701149425282,-24.814325470827647,4.597701149425282,-25.190839694656486,,,,,,,,,,,,
1992-07-24,711984600,9150.0,9150.0,1.484375,1.1916452646255493,1.0517241379310345,0.7288409270751862,1.0517241379310345,0.7251908396946565,5.1724137931034475,-27.115907292481378,5.1724137931034475,-27.480916030534353,,,,,,,,,,,,
1992-07-27,712243800,9150.0,9150.0,1.53125,1.2292758226394653,1.0517241379310345,0.7518567452917235,1.0517241379310345,0.7480916030534351,5.1724137931034475,-24.814325470827647,5.1724137931034475,-25.190839694656486,,,,,,,,,,,,
1992-07-28,712330200,9250.0,9250.0,1.46875,1.1791019439697266,1.0632183908045978,0.7211691091887921,1.0632183908045978,0.7175572519083969,6.321839080459779,-27.883089081120794,6.321839080459779,-28.24427480916031,,,,,,,,,,,,
1992-07-29,712416600,9375.0,9375.0,1.53125,1.2292758226394653,1.0775862068965518,0.7518567452917235,1.0775862068965518,0.7480916030534351,7.758620689655182,-24.814325470827647,7.758620689655182,-25.190839694656486,,,,,,,,,,,,
1992-07-30,712503000,9500.0,9500.0,1.625,1.304538369178772,1.0919540229885059,0.7978892566624497,1.0919540229885059,0.7938931297709924,9.195402298850585,-20.21107433375503,9.195402298850585,-20.610687022900763,,,,,,,,,,,,
